Date,BTC,Energy,GPR
2021/03/08,0.052179443,0.012303836,0.642839597
2021/03/09,0.052518509,0.012573127,0.666725673
2021/03/10,0.042994941,0.012889117,0.685803807
2021/03/11,0.043239278,0.01263998,0.686143518
2021/03/12,0.042635927,0.012584601,0.688149519
2021/03/13,0.042706158,0.012318221,0.691300007
2021/03/14,0.043241652,0.012344829,0.696904549
2021/03/15,0.044833698,0.012436755,0.705735125
2021/03/16,0.044568984,0.013337955,0.701667442
2021/03/17,0.044724386,0.01335647,0.684418245
2021/03/18,0.04478677,0.014948873,0.683750942
2021/03/19,0.04367082,0.01488903,0.715247717
2021/03/20,0.04361267,0.014428081,0.687858494
2021/03/21,0.041387957,0.014395784,0.665090537
2021/03/22,0.042556318,0.014373822,0.680816829
2021/03/23,0.04227824,0.014842226,0.67777219
2021/03/24,0.041386083,0.015166067,0.669767268
2021/03/25,0.036703595,0.014926347,0.667946954
2021/03/26,0.038341313,0.014533716,0.666998402
2021/03/27,0.036817079,0.014331351,0.6670427
2021/03/28,0.036605805,0.01311036,0.652092484
2021/03/29,0.036846099,0.01308129,0.654201265
2021/03/30,0.036454996,0.01310444,0.654901123
2021/03/31,0.032652275,0.013149676,0.652641027
2021/04/01,0.032121095,0.013456843,0.649273017
2021/04/02,0.031352075,0.013278989,0.648726848
2021/04/03,0.03092535,0.012833796,0.6440466
2021/04/04,0.03103219,0.011736659,0.690678284
2021/04/05,0.031009408,0.011742115,0.720324012
2021/04/06,0.030309738,0.011746424,0.679298071
2021/04/07,0.03108755,0.011777139,0.637676029
2021/04/08,0.030697342,0.011810743,0.653194505
2021/04/09,0.030484029,0.011085569,0.633365711
2021/04/10,0.03031636,0.010919542,0.635883594
2021/04/11,0.03028108,0.010861727,0.637550739
2021/04/12,0.027746809,0.010864553,0.647408839
2021/04/13,0.029110661,0.010889057,0.640213947
2021/04/14,0.026784661,0.012057861,0.62899148
2021/04/15,0.026690452,0.011482197,0.638682358
2021/04/16,0.026578216,0.011386046,0.638230802
2021/04/17,0.026514713,0.009526958,0.634584907
2021/04/18,0.030054584,0.00952316,0.60859966
2021/04/19,0.030085707,0.009517677,0.616890079
2021/04/20,0.03011403,0.010673789,0.616318978
2021/04/21,0.029718307,0.010891395,0.553655003
2021/04/22,0.030594393,0.010424368,0.557210841
2021/04/23,0.029969404,0.009840464,0.556649118
2021/04/24,0.029972429,0.009825449,0.558032048
2021/04/25,0.02750382,0.008876599,0.659226182
2021/04/26,0.033027986,0.008898344,0.689992382
2021/04/27,0.033224076,0.008995188,0.700063031
2021/04/28,0.03266482,0.010377163,0.716607695
2021/04/29,0.032630432,0.010327537,0.715362432
2021/04/30,0.03564927,0.010913774,0.715792201
2021/05/01,0.035644687,0.010593523,0.720344955
2021/05/02,0.035815661,0.010673721,0.720654874
2021/05/03,0.035451272,0.010718077,0.728918791
2021/05/04,0.037435487,0.010690061,0.681817862
2021/05/05,0.039983867,0.011843657,0.65389344
2021/05/06,0.04002761,0.011853449,0.654080844
2021/05/07,0.039547233,0.012125878,0.655117885
2021/05/08,0.039132419,0.011859701,0.794431318
2021/05/09,0.039174591,0.011714754,0.807869362
2021/05/10,0.039563314,0.011691729,0.871267022
2021/05/11,0.03965601,0.012645912,0.878096632
2021/05/12,0.047283115,0.012626271,0.872409451
2021/05/13,0.045805514,0.013007354,0.88485618
2021/05/14,0.045852363,0.013214952,0.876763034
2021/05/15,0.046946825,0.013129563,0.871439962
2021/05/16,0.046829639,0.013038426,0.8777218
2021/05/17,0.047910098,0.013037453,0.885557553
2021/05/18,0.046301999,0.01335491,0.878029849
2021/05/19,0.052809048,0.014441088,0.873006362
2021/05/20,0.056390079,0.013400303,0.873856247
2021/05/21,0.057838,0.013312268,0.873775375
2021/05/22,0.057678789,0.013114671,0.886272422
2021/05/23,0.058919213,0.013105335,0.884788744
2021/05/24,0.062829749,0.013105232,0.894406358
2021/05/25,0.062784935,0.013578994,0.818434726
2021/05/26,0.05986917,0.0136103,0.791103495
2021/05/27,0.059645809,0.013598515,0.776726066
2021/05/28,0.060680303,0.012705382,0.754937477
2021/05/29,0.060733114,0.012687245,0.772481064
2021/05/30,0.05895927,0.012022251,0.780071187
2021/05/31,0.059945661,0.011981211,0.784316926
2021/06/01,0.059936481,0.013194834,0.784322135
2021/06/02,0.060187077,0.013502497,0.774222908
2021/06/03,0.060084644,0.013504858,0.774538466
2021/06/04,0.058594692,0.012557977,0.77205835
2021/06/05,0.058734324,0.012549663,0.780058934
2021/06/06,0.058598188,0.012255556,0.778558848
2021/06/07,0.058787524,0.012258007,0.58073705
2021/06/08,0.058839331,0.012277792,0.5629683
2021/06/09,0.06310096,0.012295185,0.46834697
2021/06/10,0.062874373,0.011391996,0.449357455
2021/06/11,0.058215265,0.01140527,0.447367375
2021/06/12,0.058520414,0.010987621,0.462366506
2021/06/13,0.061618956,0.009768973,0.463591334
2021/06/14,0.061013256,0.009737955,0.477517515
2021/06/15,0.061037925,0.010005605,0.496575469
2021/06/16,0.060651925,0.01011713,0.498900947
2021/06/17,0.060624704,0.011112191,0.498927711
2021/06/18,0.0553557,0.011307329,0.499031943
2021/06/19,0.052143509,0.011446306,0.512659224
2021/06/20,0.049638691,0.011575048,0.532580438
2021/06/21,0.054077616,0.011689294,0.506571554
2021/06/22,0.052661734,0.011766016,0.51739009
2021/06/23,0.049059351,0.011764092,0.563006297
2021/06/24,0.049401163,0.011301707,0.573884802
2021/06/25,0.051651134,0.011264914,0.576508132
2021/06/26,0.051759376,0.011461274,0.590198824
2021/06/27,0.052088929,0.011656651,0.61975577
2021/06/28,0.051797163,0.011837233,0.756709035
2021/06/29,0.052046267,0.011875588,0.74652503
2021/06/30,0.051498726,0.011907338,0.752754519
2021/07/01,0.051964862,0.010636315,0.755703567
2021/07/02,0.051774124,0.010081916,0.756640351
2021/07/03,0.051287066,0.010081558,0.76236798
2021/07/04,0.050285799,0.010018824,0.76040177
2021/07/05,0.050490253,0.010021618,0.753568444
2021/07/06,0.050541545,0.011353415,0.753311068
2021/07/07,0.049085696,0.011580022,0.760972933
2021/07/08,0.049381293,0.011537029,0.760923125
2021/07/09,0.045171596,0.012050711,0.756282256
2021/07/10,0.045104609,0.012050372,0.756221714
2021/07/11,0.045175114,0.012050872,0.751260995
2021/07/12,0.044688215,0.012041504,0.749061937
2021/07/13,0.040754498,0.012086956,0.748275946
2021/07/14,0.040287302,0.012410645,0.739300282
2021/07/15,0.040489178,0.012260304,0.728777921
2021/07/16,0.039625194,0.012673916,0.721253779
2021/07/17,0.039667982,0.011982846,0.72150682
2021/07/18,0.03834679,0.011060719,0.732693268
2021/07/19,0.038670462,0.010935748,0.7266038
2021/07/20,0.038990089,0.010920627,0.71251823
2021/07/21,0.035437939,0.012433081,0.714886133
2021/07/22,0.035133594,0.012280098,0.716603264
2021/07/23,0.035197995,0.012239033,0.666595524
2021/07/24,0.035041223,0.012236061,0.660336642
2021/07/25,0.030955223,0.012357708,0.678474456
2021/07/26,0.032249233,0.012453954,0.680207797
2021/07/27,0.030969665,0.012419215,0.647268247
2021/07/28,0.030961719,0.012517328,0.473497275
2021/07/29,0.030221173,0.012800113,0.483077802
2021/07/30,0.03113496,0.013070074,0.49524127
2021/07/31,0.030006411,0.012763408,0.522608142
2021/08/01,0.031234105,0.012744345,0.524110007
2021/08/02,0.031387185,0.012729004,0.54797127
2021/08/03,0.031781574,0.01320624,0.568013737
2021/08/04,0.031229159,0.013624922,0.574092228
2021/08/05,0.031457488,0.012967617,0.574244756
2021/08/06,0.032134768,0.012826447,0.569328841
2021/08/07,0.031857151,0.012809601,0.570892438
2021/08/08,0.032057761,0.012353077,0.599936562
2021/08/09,0.033068177,0.012358879,0.61961168
2021/08/10,0.03338713,0.012652048,0.639153183
2021/08/11,0.032503709,0.012787565,0.620292173
2021/08/12,0.032890077,0.012771172,0.620093315
2021/08/13,0.03479551,0.012453724,0.61842336
2021/08/14,0.034157854,0.012144131,0.723007586
2021/08/15,0.033954408,0.011538415,0.782976811
2021/08/16,0.034541151,0.01134972,0.79736512
2021/08/17,0.035357404,0.01118108,0.780773612
2021/08/18,0.034481661,0.0113529,0.787167516
2021/08/19,0.033763172,0.012621972,0.791128191
2021/08/20,0.032737314,0.011082941,0.791586232
2021/08/21,0.032980568,0.01125197,0.784888948
2021/08/22,0.032659518,0.011458794,0.788139974
2021/08/23,0.03265596,0.011544805,0.810153221
2021/08/24,0.033709624,0.011775821,0.793838644
