Date,BTC,Energy,GPR
2022/10/25,0.856269504,0.319167282,0.619595538
2022/10/26,0.881446819,0.216346585,0.6468712
2022/10/27,0.760574793,0.238466167,0.546021833
2022/10/28,0.767909227,0.263059913,0.58685318
2022/10/29,0.744383386,0.257376704,0.193647188
2022/10/30,0.746321695,0.236459286,0.268362545
2022/10/31,0.747786813,0.351284651,0.266917633
2022/11/01,0.730155605,0.384672454,0.171092343
2022/11/02,0.866597576,0.438544307,0.153849957
2022/11/03,0.883048206,0.042862235,0.1668545
2022/11/04,0.999403529,0.039527236,0.235336559
2022/11/05,0.930024545,0.044030734,0.317807735
2022/11/06,0.976285848,-0.006761893,0.243814802
2022/11/07,0.950681535,-0.07465721,0.155028394
2022/11/08,-1.990852815,-0.081707736,0.019423597
2022/11/09,-2.652473064,-0.786437825,0.124542017
2022/11/10,-1.520985862,-0.933264458,0.227158117
2022/11/11,-1.408354349,-0.873059034,0.148113752
2022/11/12,-1.353383067,-1.29180162,0.049579097
2022/11/13,-1.30009566,-1.323229232,0.079184014
2022/11/14,-1.334884493,-1.256459182,0.464879007
2022/11/15,-1.338943526,-1.288799149,0.411009099
2022/11/16,-1.286180361,-1.116549661,0.472678756
2022/11/17,-1.316077586,-1.048980125,0.447830074
2022/11/18,-1.342518442,-0.97329005,0.506566794
2022/11/19,-1.354554928,-0.861513637,0.49437912
2022/11/20,-1.270244289,-0.954722622,0.564442692
2022/11/21,-1.176377472,-0.891832748,0.4145457
2022/11/22,-1.173675723,-0.464354868,0.431177537
2022/11/23,-1.220019795,-0.422622681,0.533844743
2022/11/24,-1.224823225,-0.418979494,0.556615738
2022/11/25,-1.213943644,-0.35528504,0.450972194
2022/11/26,-1.271063165,-0.238944688,0.480357343
2022/11/27,-1.251895993,-0.158355002,0.527782998
2022/11/28,-1.20389923,-0.09583597,0.658991901
2022/11/29,-1.239503008,-0.156739775,0.591026807
2022/11/30,-1.221673344,-0.214937192,0.727985858
2022/12/01,-1.19405615,-0.109325075,0.817536002
2022/12/02,-1.247271256,-0.125426517,0.726623357
2022/12/03,-1.216836694,-0.002361682,0.787737263
2022/12/04,-1.276852488,0.111096438,0.697858171
2022/12/05,-1.245685929,0.198896792,0.552281299
2022/12/06,-1.299741253,0.258518874,0.488221474
2022/12/07,-1.303857132,0.335079271,0.579711496
2022/12/08,-1.477036439,0.326539315,0.657376351
2022/12/09,2.005810854,1.38420268,0.657227461
2022/12/10,0.318461805,1.517564275,0.45719815
2022/12/11,0.417651736,1.524277625,0.410744689
2022/12/12,0.327201422,1.416267957,1.338051727
2022/12/13,0.361529196,1.225604587,1.338287626
2022/12/14,0.446517317,1.25364988,1.551212653
2022/12/15,0.485605135,1.439992405,1.556609856
2022/12/16,0.101213904,1.41374444,1.463862404
2022/12/17,0.059746709,1.352342133,1.479167496
2022/12/18,0.075767775,1.272415397,1.534695223
2022/12/19,0.146083778,1.200203403,1.330254005
2022/12/20,0.047240041,1.009022989,1.329170067
2022/12/21,0.113224069,0.835759095,1.409078345
2022/12/22,0.189648266,0.345513847,1.415314276
2022/12/23,0.276436711,0.452540843,1.444956911
2022/12/24,0.254973997,0.459406948,1.561300315
2022/12/25,0.228353711,0.462051632,1.713223983
2022/12/26,0.178563341,0.400400169,1.767483093
2022/12/27,0.225494113,0.273900361,1.543643561
2022/12/28,0.218265988,0.231008263,1.542893497
2022/12/29,0.261479435,0.246602611,1.59519968
2022/12/30,-0.154282669,0.295294152,1.51708106
2022/12/31,-0.206017637,0.242795906,1.458309927
2023/01/01,-0.193691007,0.181119099,1.535923584
2023/01/02,-0.290935575,0.115091126,1.320346942
2023/01/03,-0.234042714,-0.241114461,1.208661771
2023/01/04,-0.352258093,-0.263065178,1.318625857
2023/01/05,-0.299037786,-0.361578877,1.374931933
2023/01/06,-0.430818962,-0.356310307,1.379857668
2023/01/07,-0.482776119,-0.385144458,1.397621366
2023/01/08,-0.574993569,-0.46098693,1.233099119
2023/01/09,-0.615692204,-0.419058413,1.100260525
2023/01/10,-0.666406592,-0.405110305,1.127616517
2023/01/11,-0.4957028,-0.404696456,0.536373211
2023/01/12,0.272490201,-0.390672047,0.551347238
2023/01/13,0.639108635,-0.460338256,0.545440854
2023/01/14,0.757278959,-0.538629095,0.522586422
2023/01/15,1.544148422,-0.611681997,0.572616669
2023/01/16,1.507574201,-0.589125079,0.436051892
2023/01/17,1.507517435,-0.611729883,0.349977532
2023/01/18,1.429587213,-0.510603681,0.338457764
2023/01/19,1.505073686,-0.490274956,0.223093688
2023/01/20,1.565624377,-0.567011675,0.217310691
2023/01/21,1.559207284,-0.63669023,0.238801027
2023/01/22,1.558622097,-1.016478368,0.100320387
2023/01/23,1.536952326,-1.019321488,-0.015628296
2023/01/24,1.485400152,-0.955609275,-0.023918452
2023/01/25,1.395189513,-0.922979679,-0.093010495
2023/01/26,1.434193866,-0.551894604,0.023540737
2023/01/27,1.464518049,-0.502952036,-0.034492003
2023/01/28,1.470919957,-0.378647586,-0.028062087
2023/01/29,1.305933827,-0.290587458,0.084324777
2023/01/30,0.782215735,-0.226455744,-0.001998168
2023/01/31,0.747059501,-0.27538655,-0.054955917
2023/02/01,0.650010592,-0.205624413,-0.04658114
2023/02/02,0.648825366,0.202114183,-0.015576852
2023/02/03,0.688566112,0.164556404,-0.068764357
2023/02/04,0.692110654,0.272728503,-0.058387933
2023/02/05,0.700523084,0.162209442,-0.015615347
2023/02/06,0.70995988,0.188711363,-0.066734505
2023/02/07,0.645393944,0.582329664,0.036943026
2023/02/08,0.668202824,0.61932631,-0.082826271
2023/02/09,0.380325787,0.665605145,-0.088560124
2023/02/10,0.504392399,0.889096125,-0.028928904
2023/02/11,0.564677142,1.046513723,0.014022931
2023/02/12,0.638462473,1.068712673,0.04553808
2023/02/13,0.659861331,1.066712551,-0.038837006
2023/02/14,0.549420507,1.055691017,0.016989315
2023/02/15,1.195961435,1.022804498,-0.084270831
2023/02/16,1.1620856,1.104730989,-0.068870267
2023/02/17,0.997304581,0.638253,-0.087358039
2023/02/18,1.065465368,0.680391449,0.028496836
2023/02/19,1.126874498,0.77792182,0.02790034
2023/02/20,1.045433184,0.782390086,-0.059349535
2023/02/21,1.06147878,0.835491344,0.546901004
2023/02/22,1.129366515,0.897743294,0.623598533
2023/02/23,1.127348373,0.759835222,0.641395908
2023/02/24,1.194944815,0.752872693,0.770068415
2023/02/25,1.185239252,0.777204073,0.882946908
2023/02/26,1.112804834,0.687318491,1.031630755
2023/02/27,1.111233305,0.61198662,0.924181638
2023/02/28,1.301041024,0.620949599,1.052075039
2023/03/01,1.329807585,0.480390586,0.510238147
2023/03/02,1.420096859,0.460928808,0.415105776
2023/03/03,1.279431116,0.333384556,0.299905367
2023/03/04,1.246237399,0.550599352,0.36279039
2023/03/05,1.225072248,0.542078885,0.394599949
2023/03/06,1.206761814,0.522091833,0.322261834
2023/03/07,1.199119763,0.459805641,0.234102055
2023/03/08,1.200760733,0.491792823,0.372151911
2023/03/09,0.868454882,0.372482863,0.385538362
2023/03/10,0.853607877,0.400485893,0.418536525
2023/03/11,0.873500273,0.452897457,0.558058281
2023/03/12,0.876043883,-0.543955347,0.553046917
