Date,BTC,Energy,GPR,,,
2022/10/15,0.09017497,3.305616932,-0.261815409,,,
2022/10/16,0.036067942,3.62006645,-0.312240686,,,
2022/10/17,0.082656523,3.599549009,0.009148267,,,
2022/10/18,0.32570061,3.588944574,0.166216028,,,
2022/10/19,0.284011188,3.199461028,0.405528438,,,
2022/10/20,0.655943623,3.19214922,0.424140148,,,
2022/10/21,0.888291141,2.840183581,0.781412855,,,
2022/10/22,0.160530123,2.84736111,0.516818217,,,
2022/10/23,-0.059377317,0.525708863,0.197392825,,,
2022/10/24,0.077489518,0.587049585,0.182047207,,,
2022/10/25,0.236838735,0.649456554,0.195584816,,,
2022/10/26,0.233090024,0.569967341,0.480916283,,,
2022/10/27,-0.028191406,0.621704712,0.341805274,,,
2022/10/28,-0.007988127,1.083688715,0.425828293,,,
2022/10/29,-0.046784751,1.083297252,0.347237094,,,
2022/10/30,-0.063477645,1.10642879,0.128485676,,,
2022/10/31,-0.0689059,1.441740295,-0.153780097,,,
2022/11/01,0.057057211,1.621231351,-0.12666828,,,
2022/11/02,0.204519574,1.605471631,-0.135643928,,,
2022/11/03,0.373716286,1.558896283,-0.104012325,,,
2022/11/04,0.845802139,1.416385231,-0.280883953,,,
2022/11/05,0.902762956,1.424368088,-0.287626913,,,
2022/11/06,0.99627791,1.405934759,-0.189769781,,,
2022/11/07,0.829446534,1.430446412,-0.275223387,,,
2022/11/08,7.70363656,1.455394513,-0.363531868,,,
2022/11/09,8.493047697,1.406613836,-0.302665616,,,
2022/11/10,5.595474342,1.271417081,-0.372114985,,,
2022/11/11,5.29634592,0.761882329,-0.340736025,,,
2022/11/12,5.279382669,1.10102455,-0.457656154,,,
2022/11/13,5.099287942,1.729804188,-0.451343772,,,
2022/11/14,5.035550065,1.757284326,0.370045491,,,
2022/11/15,4.994454618,1.591953357,0.474022657,,,
2022/11/16,5.008036534,1.338850786,0.904944468,,,
2022/11/17,5.04349755,1.33196454,0.980728492,,,
2022/11/18,5.073265824,1.747611628,0.660753317,,,
2022/11/19,5.07897882,1.775748372,0.657909872,,,
2022/11/20,4.907500184,2.509575812,0.578232002,,,
2022/11/21,4.643916606,2.419784249,0.508265515,,,
2022/11/22,4.56861329,1.641884096,0.888256847,,,
2022/11/23,4.433723983,1.599031879,1.216895498,,,
2022/11/24,4.802575885,1.600677455,0.884629284,,,
2022/11/25,5.095972348,1.863631018,0.627533411,,,
2022/11/26,5.255746041,1.880573437,0.688753466,,,
2022/11/27,5.324740044,1.783188642,0.69346699,,,
2022/11/28,5.301202477,1.673199646,1.207596631,,,
2022/11/29,5.266022592,1.470019587,1.426647544,,,
2022/11/30,4.775609871,1.312072816,2.010564551,,,
2022/12/01,4.737484098,1.456332863,1.992054254,,,
2022/12/02,4.793757881,1.790735026,1.649134107,,,
2022/12/03,4.76442833,2.014055173,1.716944333,,,
2022/12/04,5.269309903,2.389610544,1.451071571,,,
2022/12/05,5.256437056,2.302463951,1.069018676,,,
2022/12/06,5.328791649,1.696009813,0.943388407,,,
2022/12/07,5.341111259,1.662919008,1.050960192,,,
2022/12/08,7.947611465,1.675846257,1.293322232,,,
2022/12/09,6.094879858,0.781746795,1.544662268,,,
2022/12/10,-0.190548746,1.208243718,1.073177598,,,
2022/12/11,0.085483883,1.663496211,0.603305691,,,
2022/12/12,0.191394015,1.592793573,3.14230704,,,
2022/12/13,0.201164331,1.033895873,3.142180004,,,
2022/12/14,0.37489684,0.967090292,4.628825659,,,
2022/12/15,0.214371149,0.942675243,4.143928735,,,
2022/12/16,0.190158562,0.89067663,4.052838443,,,
2022/12/17,0.144068507,0.915206757,3.963306499,,,
2022/12/18,0.141292038,1.04052433,4.326478946,,,
2022/12/19,-0.036794312,1.116572455,3.039255013,,,
2022/12/20,-0.060747393,0.868887597,3.067630541,,,
2022/12/21,0.239009467,0.518108831,3.342847344,,,
2022/12/22,0.559715277,-0.665087535,3.338746289,,,
2022/12/23,0.95036241,-0.578941007,3.223614758,,,
2022/12/24,0.942020511,-0.578017115,3.762780776,,,
2022/12/25,0.964930467,-0.577807731,4.124712322,,,
2022/12/26,0.956548543,-0.501038305,4.133474542,,,
2022/12/27,0.833844262,-0.492066668,3.418168922,,,
2022/12/28,0.909194415,-0.614313616,3.41786019,,,
2022/12/29,1.049695991,-0.539536889,3.358543585,,,
2022/12/30,1.234281231,-0.427357626,3.335167844,,,
2022/12/31,1.392586012,-0.388763417,2.912059008,,,
2023/01/01,1.431447153,-0.327045457,2.644446226,,,
2023/01/02,1.562620967,-0.248579694,1.899492447,,,
2023/01/03,1.79895888,0.08040004,1.971758105,,,
2023/01/04,1.747999484,0.124612377,1.896131675,,,
2023/01/05,1.813825624,0.29364104,1.977546619,,,
2023/01/06,2.038215846,0.013789757,1.971191492,,,
2023/01/07,2.770116799,0.024850743,1.978935149,,,
2023/01/08,2.709744433,0.317789313,1.400555468,,,
2023/01/09,2.63239949,0.363307612,1.300329375,,,
2023/01/10,2.270478702,0.389417042,1.702048107,,,
2023/01/11,1.565370255,0.39042478,0.003490326,,,
2023/01/12,2.644168859,0.37821589,-0.00540204,,,
2023/01/13,2.178017832,0.427014169,-5.67663E-06,,,
2023/01/14,1.917878312,0.623621959,0.191367287,,,
2023/01/15,2.829622248,0.969993882,-0.038483352,,,
2023/01/16,2.721722614,0.974519134,-0.252269933,,,
2023/01/17,2.726580026,0.94676554,-0.18950257,,,
2023/01/18,2.612422261,0.702088218,-0.189311269,,,
2023/01/19,2.931966053,0.955174329,-0.243347605,,,
2023/01/20,2.909374776,1.207059849,-0.253749065,,,
2023/01/21,2.895396242,1.752577347,-0.272531581,,,
2023/01/22,2.893663511,2.627144915,-0.395934786,,,
2023/01/23,2.837532091,2.62659039,-0.526937083,,,
2023/01/24,2.71992714,2.539945655,-0.524164579,,,
2023/01/25,2.457886299,2.51696449,-0.548824,,,
2023/01/26,2.541912431,1.821513846,-0.462841235,,,
2023/01/27,2.603703027,2.200820213,-0.616962421,,,
2023/01/28,2.620498573,2.244145082,-0.627783678,,,
2023/01/29,2.096341285,2.14487625,-0.699763248,,,
2023/01/30,1.49418087,2.023971734,-0.723506397,,,
2023/01/31,1.428184844,1.915937779,-0.555731557,,,
2023/02/01,1.191639277,1.453668452,-0.443210994,,,
2023/02/02,1.145239158,0.786104344,-0.289755982,,,
2023/02/03,1.193620757,0.846815629,-0.052575766,,,
2023/02/04,1.184117479,1.146526479,-0.049663171,,,
2023/02/05,1.099336756,1.765387376,-0.150860823,,,
2023/02/06,1.070172718,1.751350665,-0.204066828,,,
2023/02/07,0.92384695,1.51898376,-0.053106608,,,
2023/02/08,0.866421719,1.472745695,0.114214185,,,
2023/02/09,0.485984324,1.506048828,0.0980577,,,
2023/02/10,0.673517669,1.378027599,0.117272594,,,
2023/02/11,1.141874521,2.00293649,-0.02559972,,,
2023/02/12,1.79544016,2.012107284,-0.076607156,,,
2023/02/13,2.70715311,2.012722761,-0.179008615,,,
2023/02/14,2.470312367,2.012797836,0.066402253,,,
2023/02/15,3.144224516,1.578955715,0.305550564,,,
2023/02/16,2.759623618,1.489560365,0.332883657,,,
2023/02/17,2.393370584,1.192655409,0.48102528,,,
2023/02/18,2.546346022,1.228770206,0.619575839,,,
2023/02/19,3.617015844,1.448470674,0.616553756,,,
2023/02/20,3.362083211,1.448782567,0.618464431,,,
2023/02/21,3.206951276,1.366070283,0.267537905,,,
2023/02/22,3.197214159,1.212342837,0.599408668,,,
2023/02/23,3.240530172,1.048085228,0.575663526,,,
2023/02/24,2.953987516,1.053749348,0.64427469,,,
2023/02/25,2.961470594,1.651183508,0.902425364,,,
2023/02/26,2.810417427,1.864795952,1.346850743,,,
2023/02/27,2.811340641,1.935318871,1.022393018,,,
2023/02/28,3.190724797,1.698270982,1.531130386,,,
2023/03/01,3.779075371,1.374255782,-0.226410747,,,
2023/03/02,3.863327283,1.303984245,-0.404015777,,,
2023/03/03,3.112488874,1.456288952,-0.314416032,,,
2023/03/04,3.181458688,2.228822977,-0.469215734,,,
2023/03/05,3.1737068,2.229115123,-0.644875704,,,
2023/03/06,3.189255889,2.238763581,-0.814308294,,,
2023/03/07,3.2951066,1.640938861,-0.814835484,,,
2023/03/08,3.03838124,1.519693965,-0.811361731,,,
2023/03/09,2.219007646,1.981197177,-0.789850877,,,
2023/03/10,2.271261841,1.720828511,-0.872460535,,,
2023/03/11,2.918101336,1.588866948,-0.887069321,,,
2023/03/12,1.989698848,1.220875024,-0.882603489,,,
2023/03/13,1.53315293,1.062943724,-0.774861084,,,
2023/03/14,1.413370809,0.935286259,-0.743925661,,,
2023/03/15,1.357918182,7.401137549,-0.619895693,,,
2023/03/16,1.271057097,7.364854162,-0.563467155,,,
2023/03/17,1.288260993,7.777335173,-0.553578735,,,
2023/03/18,1.404997096,7.846775242,-0.530044029,,,
2023/03/19,1.406291559,10.53680421,0.584279041,,,
2023/03/20,1.385188517,10.35726904,0.830534428,,,
2023/03/21,1.373373519,7.593023257,0.798871821,,,
2023/03/22,1.255116937,7.143871011,0.824971672,,,
2023/03/23,1.042904702,6.72971771,0.827554373,,,
2023/03/24,0.88950962,6.871264653,0.746805089,,,
2023/03/25,0.910131977,7.136976908,0.613146647,,,
2023/03/26,1.036757905,7.028551621,0.641223419,,,
2023/03/27,0.854001527,6.936595815,0.741884497,,,
2023/03/28,0.903921864,6.166039974,0.615147574,,,
2023/03/29,0.653625401,5.738638065,0.981066274,,,
2023/03/30,0.677808393,6.039581895,0.725582221,,,
2023/03/31,0.714327799,6.637123159,0.762616947,,,
2023/04/01,0.723312803,6.178235855,0.616757627,,,
2023/04/02,1.083160717,5.830882665,0.480005403,,,
2023/04/03,1.036765186,5.291568413,0.233067071,,,
2023/04/04,1.000531143,4.906896892,0.243730791,,,
2023/04/05,1.000518643,4.762248934,0.363187577,,,
2023/04/06,1.014697425,5.248500693,0.397031408,,,
2023/04/07,1.120855954,5.386360538,0.458259371,,,
2023/04/08,1.753716145,5.601543838,0.132746171,,,
2023/04/09,1.721482009,5.89766791,0.052296792,,,
2023/04/10,1.392663403,6.031268631,-0.148745324,,,
2023/04/11,2.016936304,5.84657375,-0.258670046,,,
2023/04/12,2.378392066,5.949508432,-0.152183809,,,
2023/04/13,2.584066216,5.948597368,-0.131613845,,,
2023/04/14,2.6991828,0.124100813,-0.122325493,,,
2023/04/15,3.074861416,0.128638128,-0.166712338,,,
2023/04/16,0.01882522,0.248489711,-0.323661138,,,
2023/04/17,-0.125169509,0.302877061,-0.526739643,,,
2023/04/18,-0.148143915,0.364622214,-0.314068092,,,
2023/04/19,0.008971452,0.365879275,-0.118779854,,,
2023/04/20,-0.053228299,-0.724825982,-0.186383739,,,
2023/04/21,-0.076414671,-0.57689702,-0.250353988,,,
2023/04/22,0.084944354,-0.406818082,-0.408803578,,,
2023/04/23,0.349205922,-0.359114887,-0.400759952,,,
2023/04/24,0.346304828,-0.313684596,-0.560053127,,,
2023/04/25,0.20660316,-0.390613295,-0.402373823,,,
2023/04/26,0.528981451,-0.396362624,-0.6631076,,,
2023/04/27,0.17190842,-0.226243598,-0.582884299,,,
2023/04/28,0.535227837,-0.218289592,-0.582341749,,,
2023/04/29,0.597883711,-0.157994676,-0.60657647,,,
2023/04/30,0.733055066,-0.173940291,-0.550830019,,,
2023/05/01,0.326575037,0.046689003,-0.490585475,,,
2023/05/02,0.180846044,6.896436687,-0.431460636,,,
2023/05/03,0.215211184,7.208238872,-0.405562213,,,
2023/05/04,0.280593135,8.007698364,-0.359210716,,,
2023/05/05,0.079315748,5.583773238,-0.5013264,,,
2023/05/06,-0.070740607,5.895800293,-0.461388045,,,
2023/05/07,-0.150009032,5.896973954,-0.655409958,,,
2023/05/08,-0.342500833,5.904066503,-0.485771416,,,
2023/05/09,-0.283769693,5.892718453,-0.579643608,,,
2023/05/10,-0.087224412,5.681092691,-0.710211565,,,
2023/05/11,-0.125982403,5.506463824,-0.59105119,,,
2023/05/12,-0.143274646,5.561171744,-0.523201278,,,
2023/05/13,-0.113779064,5.755621208,-0.67823298,,,
2023/05/14,-0.122689778,5.749813849,-0.686335153,,,
2023/05/15,-0.147710888,5.782250126,-0.782909607,,,
2023/05/16,-0.161083247,4.353957338,-0.606091552,,,
2023/05/17,0.016217371,3.830747681,-0.559243156,,,
2023/05/18,0.140818094,3.838534162,-0.604766758,,,
2023/05/19,-0.273755219,3.805017002,-0.591601854,,,
2023/05/20,-0.134792554,3.970013867,-0.587367456,,,
2023/05/21,-0.003615762,4.00997092,-0.632451354,,,
2023/05/22,0.209542845,4.061267114,-0.486018096,,,
2023/05/23,0.127188203,3.862753033,-0.610215657,,,
2023/05/24,-0.145720196,3.912436153,-0.846381249,,,
2023/05/25,0.128797564,3.63889617,-0.847290869,,,
2023/05/26,0.083247023,3.751403165,-0.839970284,,,
2023/05/27,0.295798505,3.751986554,-0.892511725,,,
2023/05/28,0.395755215,4.368468005,-0.954820952,,,
2023/05/29,0.304508223,4.401394232,-0.807133265,,,
2023/05/30,0.303124933,3.881592592,-0.645313489,,,
2023/05/31,0.263920073,3.087115318,-0.736859207,,,
2023/06/01,0.375272069,0.773068772,-0.704166421,,,
2023/06/02,0.29290444,0.712923161,-0.591299632,,,
2023/06/03,0.284081428,0.790027247,-0.576776087,,,
2023/06/04,0.621821985,1.000157254,-0.419853117,,,
2023/06/05,1.355771959,0.995797527,-0.543300889,,,
2023/06/06,1.435902143,0.946803706,-0.365155562,,,
2023/06/07,1.306029248,0.490065166,-0.344871015,,,
2023/06/08,1.282298689,0.495680316,-0.250513905,,,
2023/06/09,1.282755423,0.568158491,-0.261918736,,,
2023/06/10,1.254410814,0.854157875,-0.249813218,,,
2023/06/11,1.281052841,0.830280693,-0.277150971,,,
2023/06/12,1.280059507,0.806291872,-0.140484424,,,
2023/06/13,1.299404568,0.731674166,-0.148132026,,,
2023/06/14,0.917886931,0.648447569,0.061423405,,,
2023/06/15,0.776214073,0.85617568,-0.212089612,,,
2023/06/16,0.53778685,1.271318091,-0.1785711,,,
2023/06/17,0.704601841,1.281434703,-0.144481749,,,
2023/06/18,0.684837703,1.426662329,-0.091333698,,,
2023/06/19,0.55632542,1.430137243,-0.004989112,,,
2023/06/20,0.360202404,0.876928659,0.120194411,,,
2023/06/21,0.15806313,0.60888139,0.164530708,,,
2023/06/22,0.210111576,0.449174689,0.498449836,,,
2023/06/23,0.293967383,0.210393841,0.416632066,,,
2023/06/24,0.295812314,0.505012471,0.103108893,,,
2023/06/25,0.321174471,0.443723972,0.265880958,,,
2023/06/26,0.315822431,0.384644513,0.280188634,,,
2023/06/27,0.648560901,0.382695949,0.550812662,,,
2023/06/28,0.564486145,0.319990411,0.445188153,,,
2023/06/29,0.513529856,0.525569922,0.70053848,,,
2023/06/30,0.62393753,0.831060622,1.057889204,,,
2023/07/01,0.702023558,1.348953134,1.099655644,,,
2023/07/02,0.800883117,0.726895171,1.027002672,,,
2023/07/03,0.701048471,0.713499129,0.857960018,,,
2023/07/04,0.643801636,0.715845593,0.716653368,,,
2023/07/05,1.084902152,0.427166396,1.05405092,,,
2023/07/06,1.275877821,0.871168786,0.702679401,,,
2023/07/07,1.694575021,0.844108327,0.561038591,,,
2023/07/08,1.721534451,0.835769871,0.437405828,,,
2023/07/09,1.709879978,0.863674946,0.386781111,,,
2023/07/10,2.06330051,0.889796275,0.119202256,,,
2023/07/11,2.034132786,0.47606328,0.161456541,,,
2023/07/12,1.987993155,0.222751551,0.110962806,,,
2023/07/13,1.355175118,0.292798842,-0.154883697,,,
2023/07/14,1.256115561,0.287837262,-0.358093752,,,
2023/07/15,1.447966182,0.485319554,-0.360302102,,,
2023/07/16,1.93834418,0.482748387,-0.502926587,,,
2023/07/17,1.967653805,0.480337156,-0.487050326,,,
2023/07/18,1.928706824,0.323566182,-0.546092387,,,
2023/07/19,2.213768716,0.240460672,-0.520415021,,,
2023/07/20,2.982416879,0.431830073,-0.572340908,,,
2023/07/21,1.259898879,0.537619565,-0.569783971,,,
2023/07/22,1.250416202,0.848093009,-0.691735289,,,
2023/07/23,1.732414646,1.127991751,-0.658568917,,,
2023/07/24,1.135639301,1.139823389,-0.628041706,,,
2023/07/25,1.138482798,1.199519701,-0.787334411,,,
2023/07/26,1.176940922,1.275126767,-0.789009686,,,
2023/07/27,1.386688847,1.007273669,-0.813488186,,,
2023/07/28,1.868931249,1.087488561,-0.765236202,,,
2023/07/29,2.110877572,1.13763462,-0.822444348,,,
2023/07/30,2.09789647,1.20453523,0.201961841,,,
2023/07/31,2.119820288,1.122003002,1.740835723,,,
2023/08/01,1.752123799,1.010958477,1.774507196,,,
2023/08/02,1.733848195,0.592762912,1.842841583,,,
2023/08/03,1.979825176,0.438658655,2.129545081,,,
2023/08/04,2.090795477,0.553523652,2.121001218,,,
2023/08/05,2.761136447,0.685735563,2.298108036,,,
2023/08/06,3.227214315,1.197447845,1.83597604,,,
2023/08/07,3.174376945,1.213471668,1.475296135,,,
2023/08/08,2.464805991,1.219318601,1.500053459,,,
2023/08/09,2.500073724,0.737354583,1.63070912,,,
2023/08/10,2.555103499,1.244951923,1.613036459,,,
2023/08/11,2.676650838,1.48742057,1.653604733,,,
2023/08/12,3.761045222,1.484327787,1.932355812,,,
2023/08/13,3.592566747,-0.076747585,1.934398236,,,
2023/08/14,3.501674838,-0.092903426,2.012615792,,,
2023/08/15,3.187655415,0.328243463,2.263925058,,,
2023/08/16,2.371944972,0.207568569,2.911583832,,,
2023/08/17,11.33625063,0.217904028,2.989216796,,,
2023/08/18,9.70184753,0.225680491,2.945297433,,,
2023/08/19,9.741864043,0.517660021,2.983454969,,,
2023/08/20,9.749400212,0.781213009,2.530195619,,,
2023/08/21,9.793565947,0.893966446,2.735497268,,,
2023/08/22,10.08375785,0.848229413,2.751549971,,,
2023/08/23,12.17031745,0.913381781,3.21917188,,,
2023/08/24,11.78304867,0.760716315,3.323659664,,,
2023/08/25,11.78178667,0.534109684,3.270803668,,,
2023/08/26,11.86505709,0.857728434,3.059692135,,,
2023/08/27,11.88040903,0.832526772,2.774320531,,,
2023/08/28,11.88518653,0.957913347,2.832782075,,,
2023/08/29,6.970941122,0.880569165,4.011235951,,,
2023/08/30,6.574356882,0.87502148,-0.056314044,,,
2023/08/31,4.623798673,1.065822956,-0.07490948,,,
2023/09/01,4.934227537,1.128263212,-0.183888948,,,
2023/09/02,4.927206347,1.492120989,-0.122454275,,,
2023/09/03,4.924661351,1.686804824,-0.201604989,,,
2023/09/04,4.884049179,1.686210112,0.287177798,,,
2023/09/05,4.882245696,1.552473575,0.664392624,,,
2023/09/06,4.906902427,1.55236469,1.003454927,,,
2023/09/07,4.951333175,1.537470849,1.002299,,,
2023/09/08,4.821234078,1.959022342,1.006821993,,,
2023/09/09,4.8436073,1.958514436,0.753717731,,,
2023/09/10,4.838128859,2.38632597,0.425834498,,,
2023/09/11,4.180220052,2.394688031,0.464828808,,,
2023/09/12,3.622501007,1.645627803,0.519279875,,,
2023/09/13,3.448421812,1.442282441,0.70180686,,,
2023/09/14,3.389555298,0.869895912,0.701369906,,,
2023/09/15,3.596644331,0.75389553,0.689309478,,,
2023/09/16,3.748227008,1.112194544,0.65030053,,,
2023/09/17,4.457274632,1.353288871,0.68208307,,,
2023/09/18,4.355476205,1.347263023,0.583216913,,,
2023/09/19,3.969265988,1.280931683,0.766902202,,,
2023/09/20,3.966066439,0.841298657,1.094707753,,,
2023/09/21,3.441799386,0.552093061,1.117180949,,,
2023/09/22,3.73332418,0.576576802,1.203663482,,,
2023/09/23,3.875924089,0.728658705,1.262584427,,,
2023/09/24,3.702631078,0.969498095,1.371008846,,,
2023/09/25,3.702299394,0.966507225,1.541887786,,,
2023/09/26,3.702508156,0.831556648,1.803356396,,,
2023/09/27,3.667248464,0.714901287,1.942287701,,,
2023/09/28,2.642968733,0.857996291,1.988838381,,,
2023/09/29,2.996254325,0.598875201,2.013842485,,,
2023/09/30,0.501480784,0.456898419,2.099229945,,,
2023/10/01,0.92184595,0.692069678,1.875383984,,,
2023/10/02,0.635295548,0.51458869,1.740221603,,,
2023/10/03,0.637398851,0.448877052,2.390992047,,,
2023/10/04,0.487733096,1.632284761,2.378478642,,,
2023/10/05,0.298427408,1.690288387,2.407741367,,,
2023/10/06,0.028260177,1.524875928,1.808827401,,,
2023/10/07,0.290606441,1.272217423,1.166469117,,,
2023/10/08,0.454227621,1.168586611,1.081866402,,,
2023/10/09,0.292796522,0.951976284,0.864625976,,,
2023/10/10,0.247647492,0.8201784,1.273393944,,,
2023/10/11,0.311452597,0.654892599,0.0654164,,,
2023/10/12,0.688957005,1.110499254,0.212109642,,,
2023/10/13,0.95818213,0.716135272,0.182999573,,,
2023/10/14,1.171929852,1.077641856,0.120823307,,,
2023/10/15,0.992583231,1.224832525,0.054735406,,,
2023/10/16,2.117387738,1.207776107,-0.090632833,,,
2023/10/17,2.100885755,1.074217744,-0.057252875,,,
2023/10/18,2.182908041,0.975013099,0.131056289,,,
2023/10/19,2.300873465,0.984982352,0.377641657,,,
2023/10/20,1.523011216,0.806557012,0.373407363,,,
2023/10/21,1.882808584,1.111407195,0.361921281,,,
2023/10/22,1.875044763,1.077869491,0.058741894,,,
2023/10/23,7.215632797,1.051793573,0.029705542,,,
2023/10/24,6.743622228,0.793940825,-0.004513875,,,
2023/10/25,6.42488471,0.80962008,0.136483915,,,
2023/10/26,6.330550303,0.792626984,0.180161002,,,
2023/10/27,6.304058081,0.910422561,0.129913089,,,
2023/10/28,6.911130698,0.945583142,0.150068895,,,
2023/10/29,6.742133029,1.521385,0.182218189,,,
2023/10/30,6.745704977,1.686149794,0.056975392,,,
2023/10/31,8.199487369,1.848080848,0.332222763,,,
2023/11/01,7.928436114,2.037961403,0.39734085,,,
2023/11/02,7.690153339,1.740013456,0.535781089,,,
2023/11/03,7.872318782,1.473558644,0.719804766,,,
2023/11/04,7.990999833,1.46755463,0.714554749,,,
2023/11/05,8.478365196,1.628656884,0.900288946,,,
2023/11/06,8.479095774,1.947321406,0.83767076,,,
2023/11/07,8.297241679,1.584573516,0.887514773,,,
2023/11/08,8.468970745,1.462461139,0.906275534,,,
2023/11/09,7.517997198,1.642492608,0.669351296,,,
2023/11/10,7.615381072,1.638842605,0.65150565,,,
2023/11/11,7.611066253,1.610287104,0.69391743,,,
2023/11/12,7.624151909,2.351035456,0.767730075,,,
2023/11/13,7.351573301,2.343649122,0.894809531,,,
2023/11/14,6.715169241,2.15949032,1.056332603,,,
2023/11/15,5.966926457,2.148252816,1.530870454,,,
2023/11/16,4.565251529,1.545807287,1.410974323,,,
2023/11/17,4.470705277,1.038648825,1.455432949,,,
2023/11/18,4.599660945,1.04620035,1.285647027,,,
2023/11/19,4.990327817,1.464422954,1.17559977,,,
2023/11/20,5.033500359,1.503631663,0.721053333,,,
2023/11/21,3.899926399,1.515852593,0.678948586,,,
2023/11/22,1.108873886,1.418476523,-0.368614977,,,
2023/11/23,1.390408385,1.707460443,-0.330345677,,,
2023/11/24,1.487397811,1.604733542,-0.293581169,,,
2023/11/25,1.5470215,1.717028758,-0.331771418,,,
2023/11/26,1.535593983,2.239011653,-0.305370054,,,
2023/11/27,1.53045466,2.229872208,-0.339295642,,,
2023/11/28,1.493631539,2.177715524,-0.297694772,,,
2023/11/29,1.493985634,1.932440925,-0.280831204,,,
2023/11/30,1.498915528,1.858628399,-0.452011021,,,
2023/12/01,1.42160042,1.776138523,-0.534324759,,,
2023/12/02,1.317214853,1.794823285,-0.540721639,,,
2023/12/03,1.24875849,2.163026042,-0.515251779,,,
2023/12/04,0.770494708,2.13793446,-0.682352877,,,
2023/12/05,0.35305097,1.591408639,-0.667396557,,,
2023/12/06,0.333650397,1.013379932,-0.590931138,,,
2023/12/07,0.341385621,1.207159975,-0.645102492,,,
2023/12/08,0.232881977,1.238436249,-0.688382623,,,
2023/12/09,0.425729862,1.238548361,-0.687354327,,,
2023/12/10,0.520742935,1.554273667,-0.71234125,,,
2023/12/11,0.250125677,1.597515315,-0.739219224,,,
2023/12/12,0.244450518,1.162739316,-0.722432229,,,
2023/12/13,0.060983177,0.784346505,-0.737475747,,,
2023/12/14,0.224182839,0.781080633,-0.777073526,,,
2023/12/15,0.169130052,0.647891362,-0.777690174,,,
2023/12/16,0.519742661,0.99895721,-0.868183173,,,
2023/12/17,0.420707038,1.377616055,-0.874745413,,,
2023/12/18,0.166997386,1.350475429,-0.945698536,,,
2023/12/19,0.28887235,0.992496572,-0.93343773,,,
2023/12/20,0.032170311,0.836184266,-0.894471776,,,
2023/12/21,0.361526588,0.825957588,-0.77249931,,,
2023/12/22,0.781177109,0.971302323,-0.653607474,,,
2023/12/23,0.771278296,1.022552684,-0.795142523,,,
2023/12/24,0.707148237,1.164648962,0.161707303,,,
2023/12/25,0.623137907,1.17691585,-0.026566884,,,
2023/12/26,0.416873814,0.989846841,0.02165647,,,
2023/12/27,0.266381075,1.000754352,0.227023241,,,
2023/12/28,0.226266477,0.606577321,0.115512305,,,
2023/12/29,0.1693842,0.834377931,0.182179612,,,
2023/12/30,0.174292384,0.921839043,0.490412697,,,
2023/12/31,0.385031275,1.009482669,0.551925093,,,
2024/01/01,0.169006198,1.040318683,0.510020839,,,
2024/01/02,0.120938281,1.071825848,0.497907143,,,
2024/01/03,0.113541845,0.706684354,0.788286107,,,
2024/01/04,0.146896479,0.91969788,1.224733214,,,
2024/01/05,0.169003571,1.502070726,1.428288185,,,
2024/01/06,0.204468714,1.488706391,1.563380829,,,
2024/01/07,0.349692831,1.91872814,1.424907456,,,
2024/01/08,0.527349903,1.789362222,1.638708959,,,
2024/01/09,0.425712393,1.191090942,1.089229098,,,
2024/01/10,0.63726384,0.957925126,0.703781212,,,
2024/01/11,0.634653226,1.41941916,0.590973473,,,
2024/01/12,1.473941086,1.548068042,0.549899458,,,
2024/01/13,1.477830806,-0.042360848,0.541996071,,,
2024/01/14,1.495153993,0.214685953,0.407500885,,,
2024/01/15,1.405569971,0.267451808,0.623547648,,,
2024/01/16,1.48287229,1.200299466,0.352231068,,,
2024/01/17,1.778128707,0.784143396,0.55786828,,,
2024/01/18,1.38116338,1.15203995,0.61039042,,,
2024/01/19,1.714474458,1.361029164,0.672941035,,,
2024/01/20,1.724744889,1.451323054,0.3055093,,,
2024/01/21,1.724876319,1.522259248,0.329359067,,,
2024/01/22,1.124922313,1.522262544,0.201585508,,,
2024/01/23,1.193198133,1.421507207,0.036331218,,,
2024/01/24,1.247441483,0.985571107,0.160140213,,,
2024/01/25,1.461823334,0.722432259,0.1104579,,,
2024/01/26,1.091371158,0.463804452,0.048310666,,,
2024/01/27,1.18934243,0.906977965,0.149958331,,,
2024/01/28,1.241141037,0.910358742,0.441046545,,,
2024/01/29,0.988852049,0.921261498,0.461552749,,,
2024/01/30,0.971761866,0.692840935,0.597725614,,,
2024/01/31,1.427856341,0.2973012,0.72236847,,,
2024/02/01,1.493983867,0.238314916,0.587314855,,,
2024/02/02,2.178398409,0.392558632,0.587160748,,,
2024/02/03,2.604412037,0.579425166,0.373128071,,,
2024/02/04,2.553491815,0.56151926,0.361827334,,,
2024/02/05,2.56044808,0.626434919,0.265641363,,,
2024/02/06,2.50658954,0.485247297,0.435863208,,,
2024/02/07,3.080754363,0.541939973,0.372874672,,,
2024/02/08,2.974702019,0.852144965,0.662069746,,,
2024/02/09,2.260702266,0.812538907,0.771335495,,,
2024/02/10,2.180729444,0.787717842,0.507220094,,,
2024/02/11,0.65834541,1.122692713,0.569116562,,,
2024/02/12,0.275065919,1.085638518,0.287135793,,,
2024/02/13,0.522034332,0.658461082,0.462747514,,,
2024/02/14,0.278688609,0.648268398,0.270746018,,,
2024/02/15,0.377604044,0.158306139,0.241576967,,,
2024/02/16,0.413286986,0.466879453,0.094120885,,,
